id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27878456,five stars room in very comfy aptm chek this out,35660592,luis,Queens,Elmhurst,40.73366,-73.87651,Private room,77,2,10,2019-06-11,0,6,354
27889231,private room in a recently remodeled apt bushwick,4908332,ivan,Brooklyn,Bushwick,40.70325,-73.91349,Private room,70,1,8,2019-04-21,0,1,0
27890305,sofa bed space for rent nightly,174504698,moza,Queens,Elmhurst,40.73853,-73.88647,Shared room,100,1,0,,0,1,179
27890556,beautiful historic brooklyn,51954926,kc,Brooklyn,Bedford-Stuyvesant,40.69652,-73.94821,Private room,45,2,46,2019-06-23,4,4,36
27890781,hidden gem thats  only 15 minutes from manhattan,210687004,didier,Queens,Woodside,40.75537,-73.90741,Private room,83,2,0,,0,1,126
27891385,manhattan charm brooklyn price,51954926,kc,Brooklyn,Bedford-Stuyvesant,40.69676,-73.94794,Private room,45,2,41,2019-06-23,4,4,39
27891791,comfort away from home,205188960,patrick,Brooklyn,East Flatbush,40.6491,-73.92532,Entire home/apt,75,3,12,2019-06-30,1,1,167
27892770,brazilian hospitality in long island city,31967085,dalva,Queens,Long Island City,40.75428,-73.93323,Private room,64,4,23,2019-06-27,2,1,8
27893211,beautiful sun drenched williamsburg apartment,6842719,shachi,Brooklyn,Williamsburg,40.71615,-73.94171,Entire home/apt,150,2,3,2019-05-27,0,2,330
27896043,comfortable room in the heart of williamsburg,129864476,greetings from saul and diana,Brooklyn,Williamsburg,40.7191,-73.95988,Private room,80,1,13,2019-07-01,1,1,65
27896962,private studio with backyard in brooklyn,4324281,jasmine,Brooklyn,Bedford-Stuyvesant,40.68231,-73.95202,Entire home/apt,75,2,17,2019-06-30,2,1,77
27899019,affordable quite private room in fresh meadows,23120620,jackie,Queens,Flushing,40.73821,-73.81006,Private room,64,1,7,2019-06-09,0,5,90
27900847,brooklyn getaway,3870708,keagon,Brooklyn,Windsor Terrace,40.66047,-73.98244,Entire home/apt,154,2,12,2019-06-30,1,1,19
27901243,sunny 3rd floor huge master bedroom,78379915,joanne,Brooklyn,Bedford-Stuyvesant,40.68392,-73.95265,Private room,40,30,1,2019-05-25,0,1,282
27901304,huge 2 bedroom  2 bathroom greenpoint  duplex,29600909,inna,Brooklyn,Greenpoint,40.72927,-73.9477,Entire home/apt,160,2,14,2019-07-01,6,1,45
27901436,cozy apartment in midtown east,61009334,tyler,Manhattan,Midtown,40.75142,-73.97049,Entire home/apt,210,2,7,2019-03-04,0,1,0
27902950,cozy private room in 2br apt brooklyn,210779293,zsanett,Brooklyn,Borough Park,40.63516,-74.00078,Private room,54,1,55,2019-06-23,5,2,59
27903031,prewar gem in middle of everything,7580102,email hidden by airbnb,Manhattan,Midtown,40.76399,-73.98077,Private room,139,3,3,2018-11-17,0,2,0
27903095,5 minutes walking distance to everything you need,16594445,jasmine,Queens,Flushing,40.76106,-73.8305,Private room,39,1,22,2019-06-22,2,1,82
27903413,cozy 1 br aptchelsea,210783572,enrica,Manhattan,Chelsea,40.74186,-74.00372,Entire home/apt,180,4,3,2019-04-13,0,1,0
27904413,2bd midcentury union sq brownstone gramercy park,9021276,colette,Manhattan,Gramercy,40.73947,-73.9847,Entire home/apt,400,4,7,2019-05-27,0,1,64
27904745,stuytown apartment,1142553,brittany,Manhattan,Stuyvesant Town,40.72957,-73.97715,Entire home/apt,189,2,5,2018-11-05,0,1,0
27905583,uptown manhattan private room w private entrance,210800401,jasmine,Manhattan,Washington Heights,40.8466,-73.93432,Private room,60,3,28,2019-06-09,2,2,0
27906043,chic entire downstairs in 3br duplex,8441265,sara,Queens,Ridgewood,40.70576,-73.91129,Private room,55,3,3,2019-05-27,0,2,0
27906346,new york multiunit building,27071572,kinga,Manhattan,Upper West Side,40.79372,-73.97431,Entire home/apt,140,5,3,2019-04-24,0,1,89
27906663,plantfilled colorful bushwick bedroom,41942577,olive,Brooklyn,Bushwick,40.69247,-73.91196,Private room,46,5,1,2018-10-09,0,1,0
27906833,simple and cozy studio apartment in williamsburg,66744930,lana,Brooklyn,Williamsburg,40.71207,-73.95784,Entire home/apt,122,3,18,2019-06-24,1,1,61
27906875,organic oasis duplex emffree,1358304,karliin,Manhattan,Hell's Kitchen,40.76292,-73.99219,Entire home/apt,350,60,0,,0,1,177
27907554,quiet and clean room in the heart of brooklyn,39285391,siham,Brooklyn,Bedford-Stuyvesant,40.68613,-73.92349,Private room,65,1,42,2019-05-19,3,2,67
27909027,modern remodeled 1 bedroom apartment,210831649,keno,Brooklyn,Brownsville,40.66176,-73.92,Entire home/apt,176,3,0,,0,1,54
27909175,heart of harlem,174663454,anthony j,Manhattan,Harlem,40.80672,-73.94993,Private room,70,1,47,2019-06-28,4,1,10
27910083,lovely clean & spacious your own woodside room,137358866,kazuya,Queens,Woodside,40.74272,-73.91075,Private room,38,30,0,,0,103,0
27910119,stylish and cozy flat in west village with 3 beds,99683151,christina,Manhattan,West Village,40.7334,-74.00323,Entire home/apt,180,3,21,2019-06-29,2,3,162
27910595,cozy&clean suiteprivate entry bedroom & bathroom,210843289,tajudeen,Staten Island,Mariners Harbor,40.63068,-74.15521,Private room,40,2,86,2019-06-25,10,1,56
27911463,pvt single bed 10 min from jfk close to manhattan,23370431,melissa,Queens,Queens Village,40.71711,-73.75608,Private room,55,2,7,2019-05-22,0,2,155
27914324,spacious convenient williamsburg apartment,26822598,jesus,Brooklyn,Williamsburg,40.71388,-73.94999,Private room,80,5,3,2018-09-30,0,1,0
27915673,brand new cozy apt upper west manhattan,45050275,ada,Manhattan,Upper West Side,40.80098,-73.96025,Private room,99,1,45,2019-06-24,4,1,0
27919104,gorgeous sunfilled rooftop apt in prime harlem,219313,lucie,Manhattan,Harlem,40.8101,-73.94453,Entire home/apt,225,4,0,,0,1,364
27919288,bright and cheery room in harlem,12358203,rachel leigh,Manhattan,Harlem,40.82996,-73.94714,Private room,90,1,20,2019-06-01,2,2,6
27920036,penthouse 1 bedroom in lic,32604201,cherie,Queens,Long Island City,40.75094,-73.93806,Entire home/apt,107,3,4,2018-11-25,0,1,0
27921952,bronx home,210916369,lucie,Bronx,Wakefield,40.88563,-73.85975,Private room,50,2,40,2019-06-30,3,1,0
27922598,spacious apartment in ditmas park,5182228,amal,Brooklyn,Flatbush,40.64063,-73.95667,Entire home/apt,300,2,6,2018-11-25,0,1,0
27922834,brooklyn garden apartment,117964194,david,Brooklyn,Park Slope,40.67009,-73.98492,Entire home/apt,123,13,23,2019-06-11,2,1,0
27923071,a nice room to stay in the heart of manhattan,137358866,kazuya,Manhattan,Harlem,40.81094,-73.94273,Private room,36,30,2,2019-06-15,0,103,215
27923577,nyc hub xl  900ft from subway 30 min to midtown,20912691,jeff,Queens,Jamaica,40.71075,-73.7823,Entire home/apt,399,2,17,2019-07-05,2,7,324
27924639,nyc private home1 bedroomprivate entrance,11305944,yahaira,Bronx,Williamsbridge,40.87135,-73.85736,Entire home/apt,145,2,5,2018-12-10,0,5,0
27925378,peaceful studio in south williamsburg,31296185,mat,Brooklyn,Williamsburg,40.71286,-73.9599,Entire home/apt,140,2,4,2019-06-22,1,1,213
27925678,large cozy bedroom close to times square 43d4,194535003,john,Manhattan,Hell's Kitchen,40.75537,-73.995,Private room,54,30,2,2018-10-27,0,1,352
27926502,cozy greenpoint railroad apartment,5649853,flannery,Brooklyn,Greenpoint,40.73473,-73.95776,Entire home/apt,177,2,23,2019-07-01,2,1,214
27926975,artsy harlem room with quick access to everything,149639152,rahat,Manhattan,Harlem,40.81758,-73.94188,Private room,65,2,22,2019-06-29,2,1,275
27927068,designer beach house studio in williamsburg,8171440,geoffrey,Brooklyn,Williamsburg,40.71286,-73.95898,Entire home/apt,150,2,17,2019-05-28,1,1,0
27927147,private room w private shower,2702372,esther,Brooklyn,Sunset Park,40.64614,-74.0064,Private room,50,2,12,2019-06-30,1,1,41
27928809,the ultimate wburg experiencehistoric building,183400278,jan,Brooklyn,Williamsburg,40.71153,-73.94557,Entire home/apt,104,2,5,2019-06-23,0,1,179
27929173,private room in brooklynborough park safe area,210779293,zsanett,Brooklyn,Borough Park,40.63592,-74.00064,Private room,54,1,46,2019-02-01,4,2,36
27929288,home away from home,161184313,kristina,Brooklyn,Greenpoint,40.73029,-73.9515,Private room,74,5,1,2018-11-12,0,2,95
27929389,gracious spacious bushwick loft,112545065,diana,Brooklyn,Bushwick,40.69852,-73.92428,Private room,75,2,4,2019-05-31,1,2,64
27929894,beautiful 3 bed apt close to central park,3554039,jimmy,Manhattan,Upper East Side,40.77041,-73.96109,Entire home/apt,300,2,11,2019-06-23,1,1,8
27929993,rare find amazing two bed property,138923178,jazzy,Manhattan,Hell's Kitchen,40.76383,-73.98922,Entire home/apt,280,2,28,2019-06-02,2,1,147
27930322,one private room harrigan luxury townhouse suite,102108786,marie,Brooklyn,East New York,40.67186,-73.88815,Private room,150,2,1,2018-09-04,0,2,362
27930328,cozy and affordable room in nyc,20071733,carolina,Manhattan,East Harlem,40.79329,-73.94725,Private room,73,5,5,2018-11-24,0,1,0
27930717,charming and cozy bedroom  close to manhattan,34817471,maxime,Queens,Long Island City,40.7583,-73.93294,Private room,70,4,3,2018-09-24,0,1,0
27931134,new bohemian brooklyn 1 bed,210992029,rebecca,Brooklyn,Flatbush,40.63847,-73.95693,Entire home/apt,195,2,0,,0,1,30
27933214,beautiful studio in brooklyn,138086216,eli,Brooklyn,Bergen Beach,40.62299,-73.90501,Entire home/apt,97,2,25,2019-06-30,2,1,148
27933429,cute williamsburg studio,35335572,caleb,Brooklyn,Williamsburg,40.71645,-73.95721,Entire home/apt,130,3,1,2019-01-01,0,1,2
27933622,room with private entrance in williamsburg,192365952,yasser,Brooklyn,Williamsburg,40.71733,-73.95811,Private room,95,1,62,2019-07-04,5,1,65
27933916,renovated bathroom and floor with private backyard,204704622,momoyo,Queens,Woodside,40.74131,-73.89774,Private room,40,28,2,2019-05-05,0,7,0
27934322,5min to metro  cozy and bright  shared kitchen,154981576,bedly bushwick,Queens,Ridgewood,40.70117,-73.91083,Private room,38,30,3,2019-06-19,0,9,7
27934546,artist loft room,8252974,florence,Brooklyn,Williamsburg,40.71229,-73.95592,Private room,70,25,3,2019-01-03,0,1,0
27934562,shared apt w young professionals  fast wifi,154981576,bedly bushwick,Brooklyn,Bushwick,40.69985,-73.91195,Private room,38,30,0,,0,9,43
27935275,stunning 5 br townhouse with chefs kitchen 10288,211024051,natalie,Brooklyn,Crown Heights,40.67243,-73.94977,Entire home/apt,600,3,24,2019-07-01,2,1,139
27935369,cozy super private room in brooklyn,2510754,marina,Brooklyn,Crown Heights,40.67508,-73.94242,Private room,44,5,2,2018-12-02,0,1,0
27935946,cozy room 20101,115993835,shimin,Brooklyn,Sunset Park,40.64021,-74.00867,Private room,29,1,18,2019-04-27,1,5,0
27936288,cute & comfy 1 bedroom apt downtown nyc,211034625,elle,Manhattan,Chinatown,40.71409,-73.99575,Entire home/apt,135,3,9,2019-04-19,0,1,68
27936320,bushwick duplex haven near l train,52593429,xavier,Brooklyn,Bushwick,40.70488,-73.92521,Private room,58,2,13,2019-03-23,1,2,3
27936628,beautiful room in east harlem,52125790,daniela,Manhattan,East Harlem,40.793,-73.94125,Private room,120,3,5,2019-04-28,0,1,0
27936839,big & sunny room wtoilet in williamsburg,1472433,marcos,Brooklyn,Williamsburg,40.70698,-73.94295,Private room,110,1,3,2019-06-11,0,2,173
27937564,idyllic west village bedroom  private room,3571431,julianne,Manhattan,West Village,40.73086,-74.00498,Private room,130,5,4,2019-06-05,0,2,117
27938207,private room in charming nyc guest suite single,50756378,nina,Staten Island,Clifton,40.61706,-74.08567,Private room,50,2,8,2019-04-28,0,7,37
27939557,private room in charming nyc guest suite double,50756378,nina,Staten Island,Clifton,40.61683,-74.08552,Private room,40,2,4,2019-04-13,0,7,37
27939842,shared loft in charming guest suite front left,50756378,nina,Staten Island,Clifton,40.61542,-74.08496,Shared room,95,3,0,,0,7,37
27941636,beautiful apartment 3 subway stops from manhattan,211069875,nat,Brooklyn,Borough Park,40.6428,-73.99297,Private room,70,1,0,,0,1,0
27948294,the elkins house  truly rare historic 5br 3 bath,211106440,amber,Brooklyn,Crown Heights,40.67782,-73.94373,Entire home/apt,495,4,46,2019-06-17,4,1,194
27949286,high ceiling  sunny brooklyn loft experience  d,211115242,hardik,Queens,Ridgewood,40.7018,-73.89643,Private room,80,1,16,2018-11-23,1,1,0
27949417,private room in tribeca loft elevator into apt,50288091,daniel,Manhattan,Tribeca,40.71392,-74.00754,Private room,200,2,3,2019-04-07,0,1,0
27949503,park ave  easiest apartment to get to in nyc,52310314,nick,Manhattan,Murray Hill,40.74775,-73.98226,Private room,89,1,13,2019-05-19,1,1,2
27951070,lightfilled brooklyn brownstone apartment,209237058,js,Brooklyn,Bedford-Stuyvesant,40.68368,-73.92028,Private room,40,3,7,2018-10-29,0,1,13
27951475,brooklyn apartment,168569105,maka,Brooklyn,Bedford-Stuyvesant,40.69037,-73.92694,Private room,60,9,1,2019-04-09,0,1,83
27952152,ladies bedroom bed 1,119669058,melissa,Brooklyn,Bedford-Stuyvesant,40.69425,-73.95668,Shared room,36,1,15,2019-06-01,1,34,365
27952742,tw 7 private rm 2nd fl full size bed 1 guest,211136294,sharon & erika,Bronx,Schuylerville,40.83729,-73.83323,Private room,69,1,2,2019-05-10,0,5,330
27952837,huge private room in a brooklyn brownstone,13208084,sheki,Brooklyn,Crown Heights,40.67818,-73.94709,Private room,45,7,1,2018-09-02,0,3,143
27952988,lightdrenched room in cozy artfilled apartment,4441146,michele,Brooklyn,Carroll Gardens,40.67724,-73.99797,Private room,75,1,25,2019-06-03,2,1,65
27953232,perfect long term rental1 br east 60th street,200380610,pranjal,Manhattan,Upper East Side,40.75991,-73.96105,Entire home/apt,160,30,0,,0,65,364
27953771,best brooklyn location  stylish and comfortable,15102235,lindsay,Brooklyn,Cobble Hill,40.68643,-73.9976,Entire home/apt,125,4,38,2019-07-05,3,2,33
27953850,amazing private room in bk,211146044,ann,Brooklyn,Bedford-Stuyvesant,40.69159,-73.9388,Private room,55,2,30,2019-06-11,2,3,314
27954057,spanish harlem nyc apartment with roofdeck garden,203286339,douglas,Manhattan,East Harlem,40.7887,-73.9414,Private room,90,1,50,2019-05-18,4,1,0
27954244,chelsea renovated 2 bedroom apartment,152129733,marie,Manhattan,Hell's Kitchen,40.76261,-73.99143,Entire home/apt,300,3,1,2019-06-23,1,1,90
27954369,private 1 bed in apt off  prospect park   q & b,63480384,jennifer,Brooklyn,Flatbush,40.6531,-73.96184,Private room,88,2,5,2019-07-01,0,2,86
27955732,ladies bedroom bed 3,119669058,melissa,Brooklyn,Bedford-Stuyvesant,40.6925,-73.95551,Shared room,36,1,16,2019-06-15,1,34,365
27955820,24hr doorman condo&gym 3blocks from time square,58905707,greg,Manhattan,Hell's Kitchen,40.76168,-74.00079,Entire home/apt,225,2,14,2018-12-30,1,1,0
27956646,spacious sunny room in bklyn nyc,11002711,andrei,Brooklyn,Midwood,40.61349,-73.94896,Private room,79,1,6,2019-05-26,0,1,180
27956689,spacious private room in the heart of eastvillage,71149842,yaasha,Manhattan,East Village,40.72882,-73.97807,Private room,80,1,6,2019-01-06,0,2,0
27957027,cozy room with access to two full bathrooms,55858529,austin,Brooklyn,Bedford-Stuyvesant,40.68465,-73.93847,Private room,39,2,62,2019-06-28,6,3,4
27957371,agate bedroom,119669058,melissa,Brooklyn,Bedford-Stuyvesant,40.69448,-73.95696,Private room,43,2,20,2019-06-12,1,34,344
27958130,big beautiful room with tons of sunlight,25710035,blaine,Brooklyn,Bushwick,40.69695,-73.92268,Private room,37,28,1,2018-10-31,0,1,0
27958825,spring summer sale alert 10 min to times square,208770380,william,Manhattan,Hell's Kitchen,40.76511,-73.98714,Entire home/apt,394,2,19,2019-06-01,2,1,68
27959042,top luxury nyc empirest view 3br2ba wterracegym,162397867,lea,Manhattan,Kips Bay,40.74487,-73.97608,Entire home/apt,799,5,1,2018-09-14,0,1,364
27959548,authentic traditional nyc   walk to times square,208918394,john,Manhattan,Hell's Kitchen,40.76543,-73.98871,Entire home/apt,499,2,28,2019-06-07,2,1,233
27959826,spacious room in brooklyn by the subway,79489045,zhongjei,Brooklyn,Borough Park,40.64423,-73.99686,Private room,60,3,1,2019-06-03,0,1,53
27960021,cozy room in brooklyn,167636238,qusuquzah,Brooklyn,Cypress Hills,40.68064,-73.88285,Private room,68,2,5,2019-05-19,0,3,365
27961870,fresh room w skyline view in heart of bushwick,86892036,michael,Brooklyn,Bushwick,40.70706,-73.9201,Private room,70,3,7,2019-06-11,0,2,11
27961920,corner suite high celing in a luxury building,828519,teresa,Manhattan,Hell's Kitchen,40.7603,-73.98822,Private room,149,5,13,2019-06-23,1,1,123
27962373,brand new independent one bedroom apartment,211205182,chang,Queens,Flushing,40.73736,-73.80071,Entire home/apt,69,1,86,2019-06-24,8,1,121
27962805,shared loft in charming guest suite front right,50756378,nina,Staten Island,Clifton,40.61672,-74.0855,Shared room,75,2,1,2018-09-04,0,7,37
27963195,nice clean and large room peaceful place,189404055,antonio,Queens,Long Island City,40.7544,-73.93314,Private room,95,3,25,2019-06-24,2,2,245
27963404,west village prime location light and chic,72420514,cate,Manhattan,West Village,40.73723,-74.00845,Entire home/apt,214,1,8,2019-05-07,0,3,296
27964104,shared loft in charming guest suite rear,50756378,nina,Staten Island,Clifton,40.61575,-74.08658,Shared room,75,2,0,,0,7,37
27964166,comfortable 2 bedroom apt in times square 5ppl,211220478,georgian,Manhattan,Hell's Kitchen,40.75885,-73.98996,Entire home/apt,269,1,63,2019-06-27,6,1,216
27964410,sunny brooklyn apartment with private terrace,16533479,sam,Brooklyn,Bedford-Stuyvesant,40.69164,-73.93431,Entire home/apt,80,3,3,2018-09-25,0,1,105
27965802,cheap and worth it,154678310,rafael,Queens,Elmhurst,40.74038,-73.87381,Private room,30,1,24,2019-02-02,2,1,0
27966667,comfortable carroll gardens 2 br amazing location,211022699,david,Brooklyn,Carroll Gardens,40.6798,-73.99272,Entire home/apt,200,2,7,2019-07-06,0,1,45
27967580,lovely room in sunnsyide 15 min ride to manhattan,137358866,kazuya,Queens,Sunnyside,40.73759,-73.92127,Private room,39,30,3,2019-05-10,0,103,251
27967600,a nice and warm place to stay in sunnyside,137358866,kazuya,Queens,Sunnyside,40.73919,-73.92004,Private room,38,30,2,2019-06-23,0,103,233
27967621,private guest suite close to ferry colleges rumc,13974626,carrie,Staten Island,Tompkinsville,40.63482,-74.095,Entire home/apt,65,2,13,2019-06-16,2,1,247
27967972,bushwick oasis  gorgeous view,23884430,yuting,Brooklyn,Bushwick,40.69431,-73.92247,Private room,70,1,68,2019-07-06,6,3,168
27975725,j luxury shared room ac free wificable garden,8814258,nikole,Queens,South Ozone Park,40.67172,-73.79669,Shared room,30,4,4,2019-05-01,0,7,365
27975978,j luxury shared room ac free wifi cable garden,8814258,nikole,Queens,South Ozone Park,40.6726,-73.79566,Shared room,31,5,1,2018-09-30,0,7,365
27977824,modern chic studio in luxury building,120237085,camilla,Brooklyn,Bedford-Stuyvesant,40.69217,-73.95837,Entire home/apt,170,4,3,2018-12-01,0,1,0
27978240,privaterelaxing queen popup bed 30min2timessqr,4290578,noah,Manhattan,Inwood,40.86524,-73.92195,Private room,45,1,12,2019-02-08,1,1,0
27978257,1brstudio superb for a professional hidden by airbnb home,28190490,h,Manhattan,Hell's Kitchen,40.75435,-73.99744,Entire home/apt,90,4,6,2019-04-07,0,1,3
27982303,isaac apartament,70007560,juan,Manhattan,East Harlem,40.79236,-73.94689,Entire home/apt,400,1,1,2019-01-02,0,2,7
27984123,the space in brooklyn,57484031,frederick,Brooklyn,Crown Heights,40.66472,-73.92871,Private room,250,1,0,,0,1,0
27985235,large lux apt with amazing nyc views  location,128447,raul,Manhattan,Kips Bay,40.74371,-73.97946,Entire home/apt,200,3,3,2019-01-01,0,2,13
27986129,times square apartment,6116657,will,Manhattan,Hell's Kitchen,40.76228,-73.99027,Entire home/apt,199,3,25,2019-07-01,2,1,30
27987084,free cleaning & wifi young professional roommates,155297713,marie & tyler,Brooklyn,Bushwick,40.70466,-73.92553,Private room,35,30,1,2018-10-31,0,3,4
27987152,comfort beds 4 mins to 253 4trains to manhattan,182989977,sasha,Brooklyn,East Flatbush,40.65562,-73.93952,Private room,60,3,3,2019-05-05,0,5,90
27987391,30 day stay2000 sq ft guest house deck rooftop,137522531,ali,Queens,Flushing,40.757,-73.80927,Entire home/apt,499,6,0,,0,7,363
27987939,spacious private lic studio 2 blocks to train,5340329,cassidy,Queens,Sunnyside,40.74375,-73.91563,Entire home/apt,118,2,0,,0,2,0
27988211,welcome home to ridgewood,138203985,alejandro,Queens,Ridgewood,40.70724,-73.91268,Entire home/apt,195,1,94,2019-07-07,8,1,0
27988835,huge west village loft in luxury building,3330784,dylan,Manhattan,West Village,40.73241,-74.00722,Entire home/apt,180,6,2,2018-12-30,0,1,0
27988990,352 prospect pl 1st floor,211393353,allam,Brooklyn,Prospect Heights,40.67769,-73.96548,Entire home/apt,150,15,2,2018-11-03,0,1,57
27989656,modern luxury studio in heart of astoria,3221735,roger,Queens,Astoria,40.76836,-73.91405,Entire home/apt,115,5,28,2019-06-29,2,1,38
27989719,private room in prospect place,38886949,nishant,Brooklyn,Prospect Heights,40.67893,-73.97113,Private room,250,16,0,,0,2,89
27989781,charming room in upper manhattan,12358203,rachel leigh,Manhattan,Harlem,40.82867,-73.94561,Private room,80,1,28,2019-06-27,2,2,5
27991020,prospect suite,23388169,jessica,Brooklyn,Prospect Heights,40.67752,-73.96977,Private room,200,2,16,2019-06-04,1,2,357
27992581,new large luxury residence in manhattan,16223929,justin,Manhattan,Hell's Kitchen,40.75525,-73.99597,Entire home/apt,639,3,4,2019-03-26,0,1,108
27993571,quiet master bedroom,1100212,maria c,Brooklyn,Bushwick,40.68636,-73.91331,Private room,150,3,1,2018-09-11,0,1,26
27993666,sunny room in park slope with air mattress,50407407,nicole,Brooklyn,Park Slope,40.6715,-73.98451,Private room,70,1,1,2018-09-15,0,1,0
28001559,sunnysides beauty,131379802,sammy,Queens,Sunnyside,40.7441,-73.92153,Entire home/apt,115,2,31,2019-06-25,3,1,169
28001862,garden oasis,8056254,lou,Manhattan,East Village,40.72795,-73.97768,Entire home/apt,225,2,2,2019-01-02,0,1,0
28002057,amazing large sunny studio in greenwich village,46160710,shaun,Manhattan,West Village,40.73765,-74.00157,Entire home/apt,140,30,11,2019-06-26,1,1,6
28002981,beautiful historic home in brooklyn,8792814,caroline,Brooklyn,Prospect-Lefferts Gardens,40.66318,-73.95372,Entire home/apt,200,1,2,2018-10-02,0,10,220
28004429,ideal new york apartment,57287101,stephanie,Manhattan,East Village,40.7249,-73.98026,Entire home/apt,250,2,5,2019-06-11,0,1,0
28005241,cozy flat with back patio,27261471,philmore,Brooklyn,Canarsie,40.64693,-73.89537,Entire home/apt,119,5,0,,0,2,220
28007178,spread love its the brooklyn way,18090278,taitu,Brooklyn,Midwood,40.61559,-73.9496,Entire home/apt,125,2,1,2019-01-01,0,1,55
28008005,spacious room in murray hill,211535073,piyush,Manhattan,Kips Bay,40.74336,-73.97628,Private room,150,20,1,2018-09-28,0,1,0
28008714,spacious deco apt columbus circle,76862848,alexis,Manhattan,Hell's Kitchen,40.76708,-73.98295,Private room,270,6,4,2019-01-01,0,1,365
28009721,upper manhattan room like a studio white room,51992385,maribel,Manhattan,Washington Heights,40.84536,-73.93564,Private room,72,6,5,2019-06-09,0,1,361
28010779,luxury apartment close to empire state building,46842591,panos,Manhattan,Midtown,40.74404,-73.98263,Entire home/apt,250,5,5,2018-12-09,0,2,179
28010820,bedroom on ues,2878510,ahmet,Manhattan,Upper East Side,40.77353,-73.95357,Private room,100,3,10,2019-06-09,0,1,14
28011594,large bedroom steps from subway ground flr room,29582232,lee and teri,Brooklyn,Flatbush,40.64184,-73.9642,Private room,68,2,42,2019-06-08,3,5,47
28011745,huge 1 bedroom in williamsburg for travelers,5640444,philip,Brooklyn,Williamsburg,40.71012,-73.9595,Entire home/apt,200,5,5,2019-05-30,0,1,35
28011840,beautiful 2 bedroom apartment near lga and city,70774951,farhan,Queens,East Elmhurst,40.76708,-73.8795,Entire home/apt,129,1,52,2019-06-21,4,3,296
28012031,a charming hideout for a perfect weekend,178499417,vanessa,Brooklyn,East Flatbush,40.64557,-73.94684,Entire home/apt,80,1,14,2019-02-24,1,1,0
28012942,clean modern studio first floor access 10292,211385563,jason,Manhattan,Upper East Side,40.77936,-73.9518,Entire home/apt,175,2,41,2019-06-28,4,1,247
28012966,a cozy quiet 1bedroom with a balcony in astoria,1636092,igor,Queens,Astoria,40.76255,-73.91934,Entire home/apt,160,6,2,2018-11-21,0,1,19
28013709,your home next to the empire state building,33245632,tassie,Manhattan,Murray Hill,40.74628,-73.97899,Entire home/apt,460,2,11,2019-06-30,1,1,27
28014073,heights,9130040,candace,Brooklyn,East Flatbush,40.66184,-73.93436,Private room,89,1,2,2019-05-19,0,6,365
28014366,private spacious home in central brooklyn,37697640,sarah,Brooklyn,Crown Heights,40.67672,-73.94934,Entire home/apt,99,2,3,2018-12-28,0,1,0
28014495,modern sunlit brooklyn apartment,111284635,kevin,Brooklyn,Bedford-Stuyvesant,40.67856,-73.94483,Private room,55,2,11,2019-05-05,1,1,4
28014733,warm & cozy room in sunnyside awesome location,137358866,kazuya,Queens,Sunnyside,40.73703,-73.92179,Private room,38,30,0,,0,103,245
28014842,1br central park apartment with lots of sunshine,137358866,kazuya,Manhattan,East Harlem,40.79422,-73.94421,Entire home/apt,76,30,3,2019-03-31,0,103,219
28015516,fanta sea home 3,131777975,jewell,Brooklyn,Brownsville,40.66339,-73.91671,Private room,50,4,5,2019-06-10,0,3,365
28016217,mercedesbenz home  dinner for 50  private chef,4740447,5 star stays,Brooklyn,Prospect-Lefferts Gardens,40.66178,-73.9505,Entire home/apt,175,1,76,2019-07-07,8,1,321
28020352,rare downtown first floor apt w private backyard,16714191,nicolas,Manhattan,Gramercy,40.7358,-73.9806,Entire home/apt,160,3,6,2019-05-28,0,1,351
28021392,queens jazz home jw,211212649,kyle,Queens,St. Albans,40.69548,-73.77436,Private room,65,2,1,2018-12-31,0,1,0
28025050,comfortable new york city apartment,826553,mira,Manhattan,Washington Heights,40.85461,-73.92668,Entire home/apt,80,4,6,2019-06-19,0,1,56
28025630,central park master room with private bathroom,211678783,judy,Manhattan,East Harlem,40.78807,-73.93988,Private room,99,1,20,2019-06-02,2,1,0
28026246,beautiful 4bdr unit greenpoint 2stop to manhattan,188023318,selina,Brooklyn,Greenpoint,40.72625,-73.95578,Entire home/apt,480,1,11,2019-06-12,1,4,63
28028868,private bedroom b in bushwick minutes from subways,64680664,ariel,Brooklyn,Bushwick,40.68993,-73.91139,Private room,60,2,32,2019-06-17,3,3,78
28029439,beautiful bedroom in brooklyn apt,92237522,amaru,Brooklyn,Flatbush,40.63621,-73.95252,Private room,35,3,17,2019-06-29,1,2,59
28030557,cozy 2 bedroom nyc apartment near lga airport,151520943,kenny,Queens,East Elmhurst,40.76248,-73.86986,Private room,110,1,52,2019-03-30,4,1,365
28030637,bedroom in a charming apartment near prospect park,8539550,gabrielle,Brooklyn,Kensington,40.64349,-73.9738,Private room,60,3,20,2019-06-30,1,1,62
28031322,staten island gem  4 bedroom duplex in st george,196770644,rafael,Staten Island,Stapleton,40.63556,-74.07623,Entire home/apt,150,2,27,2019-07-01,2,1,259
28031581,entire house for rent in brooklyn ny,197368927,cebile,Brooklyn,Sheepshead Bay,40.60766,-73.95384,Entire home/apt,350,1,23,2019-06-25,2,8,334
